DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,741,23,366,3,657,40.899744934215775,93.85179747757617,522.2484575882081
20240728,765,23,348,9,632,41.71829736871737,42.83898444292484,547.4427181883577
20240728,356,23,745,17,650,30.80360248095562,87.46782486024027,531.7285726588041
20240728,775,23,659,13,898,30.050706108054467,52.66530819309334,815.2839856988522
20240728,115,23,856,13,937,24.592277826790077,130.844027221681,781.563694951529
20240728,514,23,554,2,470,65.77152732506066,29.09860455687062,375.1298681180687
20240728,945,23,639,5,248,15.141141542888873,35.78322921288399,197.07562924422714
20240728,910,23,854,1,469,45.93869746972784,64.80886658434773,358.25243594592445
20240728,6,23,475,15,732,95.36916296681001,98.40776805849733,538.2230689746926
20240728,196,23,761,3,609,23.919235969706488,55.477978924356,529.6027851059375
20240728,896,23,452,19,161,8.538530895674088,21.79029943916351,130.6711696651624
20240728,867,23,802,20,159,7.110585128840872,17.33738803387909,134.55202683728004
20240728,706,23,468,15,932,33.117617062830064,55.04865572643316,843.8337272107368
20240728,14,23,183,9,732,65.15099025609778,37.72636186878797,629.1226478751142
20240728,839,23,15,13,776,86.94941311629002,75.08531552315299,613.9652713605569
20240728,445,23,285,13,254,13.952322127901907,25.617794138887216,214.4298837332109
20240728,168,23,985,2,332,8.16639824090692,42.006202190892374,281.8273995682007
20240728,452,23,161,6,335,32.10023975932414,28.473580045662008,274.42618019501384
20240728,679,23,731,5,685,38.01774348331523,39.85643021314356,607.1258263035412
20240728,35,23,637,1,455,21.924796086614933,38.04098503055275,395.0342188828323
20240728,857,23,912,14,500,56.310837042939845,69.1942838208248,374.49487913623534
20240728,968,23,182,8,239,23.59307985375536,29.499706721927748,185.9072134243169
20240728,62,23,453,16,487,66.33900363492378,26.399868599449018,394.2611277656272
20240728,523,23,217,7,749,110.38067093899409,89.47385317625952,549.1454758847464
20240728,584,23,625,5,314,39.8764952377122,23.876856396483007,250.2466483658048
20240728,404,23,429,3,855,125.16223592344527,112.95478850333932,616.8829755732154
20240728,322,23,884,11,498,19.576652904222254,53.20775210626006,425.2155949895177
20240728,249,23,615,13,840,84.21937283461058,59.382476015291886,696.3981511500975
20240728,130,23,619,5,673,99.6472459079836,68.03193347312909,505.3208206188873
20240728,532,23,448,2,916,24.793130751612832,111.12381771764753,780.0830515307397
20240728,873,23,729,3,158,19.981321198288043,10.497441259409873,127.52123754230209
20240728,125,23,602,17,762,32.822299359815624,77.33034492356174,651.8473557166226
20240728,435,23,960,6,726,107.9277218855907,51.27516520369353,566.7971129107158
20240728,431,23,935,1,461,65.61998708332055,52.839415088536626,342.54059782814284
20240728,164,23,891,1,458,16.359008723410447,34.61429009851934,407.0267011780702
20240728,858,23,990,1,530,79.39732654287162,74.58753364283548,376.01513981429287
20240728,514,23,294,17,229,12.081371966736171,13.281200288800699,203.63742774446314
20240728,272,23,923,6,165,15.047077010929659,12.614897452316377,137.33802553675397
20240728,957,23,515,5,975,103.00772794543559,145.03996559423697,726.9523064603275
20240728,845,23,644,14,754,19.397910549075323,50.516172399523604,684.0859170514011
20240728,189,23,310,18,648,83.52654013578413,56.847022240043366,507.62643762417247
20240728,883,23,725,7,405,24.813241762475965,54.09381828402194,326.0929399535021
20240728,888,23,235,2,289,37.758050135566066,15.479270261862496,235.76267960257144
20240728,660,23,750,20,558,17.004413888895805,57.531924156819535,483.46366195428465
20240728,882,23,416,8,841,45.061744865880925,93.99557895676145,701.9426761773576
20240728,9,23,222,20,367,11.415488208037212,18.88020621553233,336.70430557643044
20240728,565,23,618,8,329,43.281705877075225,49.25792607378471,236.46036804914007
20240728,14,23,894,19,748,99.58908916846138,71.25696692870903,577.1539439028296
20240728,858,23,553,16,803,49.455437803679175,43.1918346575252,710.3527275387956
20240728,551,23,643,10,282,32.11926407739163,26.20918652776898,223.6715493948394
20240728,84,23,599,8,228,33.975460395029344,17.754079757707373,176.27045984726328
20240728,616,23,453,15,739,81.76582646095315,56.232279707872486,601.0018938311744
20240728,6,23,204,9,853,79.70225045812171,102.204596030248,671.0931535116304
20240728,622,23,275,7,960,42.551587499660705,65.60921477408992,851.8391977262494
20240728,250,23,301,1,193,17.898134900211314,25.394176983276527,149.70768811651214
20240728,492,23,79,18,126,4.485321341647459,16.171211465868346,105.3434671924842
20240728,590,23,731,14,894,130.93629746763412,125.1850900916118,637.8786124407541
20240728,596,23,896,2,526,10.686007699623602,56.95656772066104,458.35742457971537
20240728,824,23,931,15,420,13.313329985151563,22.70456896206775,383.9821010527807
20240728,729,23,440,17,483,40.553654185688856,69.39835261804537,373.0479931962658
20240728,574,23,120,13,720,105.99489088820391,39.603958753017615,574.4011503587785
20240728,642,23,449,3,747,33.20224342409355,73.65204874403311,640.1457078318733
20240728,712,23,610,8,422,15.96767459008739,54.75618205342985,351.27614335648275
20240728,619,23,359,14,506,26.203630425051305,63.81902672979195,415.9773428451567
20240728,998,23,156,7,677,25.447808616256385,69.59402032442112,581.9581710593225
20240728,527,23,554,20,169,11.396397171049383,9.466725595665812,148.1368772332848
20240728,580,23,607,1,842,27.227114909427776,94.4630885831756,720.3097965073966
20240728,454,23,770,17,279,38.26518075154167,20.08395380066975,220.6508654477886
20240728,485,23,66,4,924,129.20273638849068,48.73896834080613,746.0582952707032
20240728,864,23,613,9,781,79.54447165246103,83.27927582039881,618.1762525271402
20240728,490,23,262,5,890,104.45857823821262,88.07028101411677,697.4711407476706
20240728,683,23,855,14,175,8.91574373575094,20.86963341879582,145.21462284545325
20240728,128,23,814,9,871,82.32626093341122,94.20557187958195,694.4681671870069
20240728,896,23,944,7,199,26.32449758877264,17.2853854400157,155.39011697121165
20240728,540,23,990,12,201,26.01208290190673,26.996845953132837,147.99107114496042
20240728,654,23,545,6,874,32.61573097422664,51.671008275009754,789.7132607507635
20240728,222,23,18,16,940,127.81135724813652,110.35130897239021,701.8373337794733
20240728,22,23,622,7,645,33.08238732866859,56.76297357428633,555.1546390970451
20240728,856,23,298,6,325,25.131425538959277,30.485266458049406,269.3833080029913
20240728,363,23,480,14,443,38.66223798321588,44.393738404298645,359.94402361248547
20240728,675,23,556,2,768,50.22787559191473,58.99937468744221,658.7727497206431
20240728,795,23,946,7,838,41.82854682610491,70.34576567322429,725.8256875006708
20240728,771,23,789,13,977,26.995437456865183,71.36794018510678,878.636622358028
20240728,370,23,60,9,152,10.429986856617814,17.66635347794123,123.90365966544095
20240728,660,23,113,15,985,133.2252872576208,49.88371418669697,801.8909985556822
20240728,239,23,837,6,275,35.18672464700203,23.894119917115276,215.9191554358827
20240728,195,23,743,13,883,51.14216595490002,55.78432040460912,776.0735136404909
20240728,969,23,22,16,527,60.892654182558324,67.9127806555635,398.1945651618782
20240728,899,23,482,20,532,31.481134253334567,63.10220135542396,437.4166643912415
20240728,477,23,135,5,839,80.14205230836674,53.637521335494185,705.2204263561391
20240728,773,23,138,5,326,48.006237062307164,21.95107772173927,256.04268521595355
20240728,130,23,678,9,143,9.695086137940928,9.582177938738159,123.72273592332091
20240728,668,23,864,14,992,46.93864046400183,129.48509658817792,815.5762629478203
20240728,602,23,364,18,329,25.257701265018373,22.739639338510514,281.00265939647113
20240728,744,23,681,2,376,11.276079091468636,54.74213052466156,309.9817903838698
20240728,47,23,580,7,776,90.37551784380047,89.27382998778833,596.3506521684112
20240728,468,23,146,9,816,32.69835576394938,84.22653963458501,699.0751046014656
