DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,718,94,249,5,852,45.17251789890543,90.68429376074934,716.1431883403452
20240728,153,94,360,9,256,26.094225129894443,21.829258180895756,208.0765166892098
20240728,21,94,140,5,868,98.37974245484291,63.678714442454364,705.9415431027028
20240728,871,94,394,19,200,4.529082821497707,29.744400989570597,165.7265161889317
20240728,57,94,2,18,700,21.07965903273195,92.91308957637267,586.0072513908954
20240728,649,94,617,7,907,67.59272146690182,123.87721502290651,715.5300635101917
20240728,441,94,695,13,881,88.41311566723516,58.715338253197594,733.8715460795672
20240728,427,94,643,13,559,59.73526448096249,48.206327732557895,451.0584077864796
20240728,267,94,601,19,924,122.31449949270929,56.06445717554109,745.6210433317497
20240728,624,94,620,10,474,45.826328784678836,38.62745059704094,389.54622061828024
20240728,894,94,207,5,485,55.28098908970008,48.43227111246427,381.28673979783565
20240728,514,94,168,7,295,23.268161120279945,32.212901129550865,239.5189377501692
20240728,695,94,178,4,117,13.723496479713303,10.420994947059922,92.85550857322677
20240728,976,94,883,20,732,35.66483466237472,102.12416924186674,594.2109960957586
20240728,778,94,923,20,140,7.201027634125191,7.92710183611113,124.87187052976368
20240728,706,94,535,7,361,37.9040527086805,41.55955460985914,281.53639268146037
20240728,829,94,373,5,293,13.098661776526871,20.119869873947863,259.78146834952526
20240728,432,94,313,15,166,22.682174375487733,18.368418424490397,124.94940720002187
20240728,249,94,308,10,831,60.250007461711775,79.76550265436445,690.9844898839237
20240728,209,94,301,16,952,87.62199085775305,77.67126479533313,786.7067443469139
20240728,654,94,832,8,837,24.185350063962286,79.97131107893999,732.8433388570977
20240728,266,94,490,3,143,19.1431704223118,16.355863367755266,107.50096620993293
20240728,51,94,12,1,468,29.0957225555524,69.55742991324367,369.34684753120393
20240728,782,94,405,20,180,26.606861336167587,12.94036385493201,140.45277480890041
20240728,821,94,468,1,143,6.443893468644875,13.875871156911387,122.68023537444374
20240728,402,94,72,2,199,21.637257703577344,23.728232372820205,153.63450992360245
20240728,928,94,868,10,266,6.930943134758727,38.96521153521591,220.10384533002537
20240728,488,94,562,18,279,17.0250718817775,30.463731068728794,231.51119704949372
20240728,505,94,539,16,482,55.36141882881828,62.91634397366204,363.7222371975197
20240728,212,94,614,13,860,112.40292087653152,45.14485352056753,702.452225602901
20240728,993,94,229,6,340,9.074737751145149,34.397393750286426,296.5278684985684
20240728,229,94,100,18,433,23.229480874523617,57.144162912188406,352.626356213288
20240728,617,94,599,4,588,17.253126275630482,47.706636827114814,523.0402368972547
20240728,827,94,759,9,132,6.0670830660970925,18.907270581423177,107.02564635247973
20240728,579,94,320,15,990,81.74017776621146,135.26894251943207,772.9908797143564
20240728,673,94,930,12,711,19.843183884360226,67.03277970610466,624.1240364095352
20240728,779,94,437,10,142,15.37338681692754,19.071344208700555,107.5552689743719
20240728,812,94,564,20,212,14.537187225236673,21.75995458706892,175.7028581876944
20240728,593,94,302,20,663,82.61644682854349,77.4250606595705,502.958492511886
20240728,126,94,551,2,596,68.20377877206332,43.3031490319156,484.4930721960211
20240728,141,94,613,17,994,142.109965759806,130.02586369463506,721.864170545559
20240728,366,94,278,5,909,135.5855454310775,63.235944337026254,710.1785102318963
20240728,598,94,938,20,421,42.019974719178755,30.764670306998354,348.21535497382285
20240728,341,94,5,18,729,52.76840443035294,97.77563098392329,578.4559645857238
20240728,984,94,128,18,522,22.774784473368005,29.891725347900923,469.33349017873104
20240728,316,94,385,4,578,57.775447829181765,64.00237919162274,456.22217297919553
20240728,390,94,296,19,452,44.39286451036497,66.57151446470567,341.03562102492936
20240728,987,94,144,9,388,11.726786656924851,20.994104780072163,355.279108563003
20240728,290,94,653,16,590,20.81121862669822,35.96559181634653,533.2231895569553
20240728,917,94,804,18,894,61.058702137808424,49.694247426043766,783.2470504361478
20240728,653,94,264,11,389,22.127498397425036,37.297284041855086,329.57521756071986
20240728,319,94,845,1,280,41.61746156419696,32.83667973992885,205.5458586958742
20240728,810,94,51,20,728,62.873862180153374,96.34076518491148,568.7853726349351
20240728,900,94,832,11,291,36.88204587117506,19.552540087726108,234.56541404109885
20240728,617,94,875,4,881,128.53959360351243,85.71743088489725,666.7429755115903
20240728,566,94,625,20,409,25.14186205866251,41.86867318121008,341.9894647601274
20240728,38,94,629,18,503,22.654952424479966,36.271304044146405,444.0737435313736
20240728,433,94,507,2,296,27.34861395893919,17.219759335441854,251.43162670561895
20240728,451,94,908,6,220,11.926644750810254,13.32498479696669,194.74837045222307
20240728,944,94,559,19,474,61.46385384759978,59.882042213717256,352.65410393868297
20240728,574,94,478,4,340,35.93554217428887,20.99070265646754,283.0737551692436
20240728,257,94,763,3,189,25.622740690052584,9.650278013668881,153.72698129627855
20240728,390,94,97,16,745,107.79284406257607,110.82220653139258,526.3849494060314
20240728,565,94,866,17,951,132.22593063430028,53.35550586334069,765.418563502359
20240728,210,94,840,3,285,34.806765713317766,23.447444965455215,226.74578932122702
20240728,641,94,175,7,618,57.560240099988434,52.11637742457375,508.3233824754378
20240728,326,94,403,14,635,32.65201184556018,89.55251650241487,512.795471652025
20240728,119,94,849,2,486,68.90994350276972,43.67109932718412,373.41895717004616
20240728,753,94,166,17,933,43.42889380251834,106.82109047252597,782.7500157249557
20240728,305,94,569,9,834,47.24979912499562,94.7132280064889,692.0369728685155
20240728,452,94,793,1,702,63.90868290802985,82.35635580124733,555.7349612907228
20240728,913,94,84,6,210,14.823319944471537,24.5887516199985,170.58792843552996
20240728,582,94,188,20,888,37.140289448537615,98.45411720046087,752.4055933510015
20240728,932,94,192,11,173,19.543176467500967,22.45100412617547,131.00581940632355
20240728,109,94,603,7,227,22.439769462592498,23.851928907496436,180.70830162991106
20240728,466,94,131,5,192,3.974128614363985,10.296763061553754,177.72910832408226
20240728,276,94,675,11,240,34.07621426620394,20.70955158040536,185.2142341533907
20240728,42,94,149,13,980,82.28370847779004,53.817912097605024,843.898379424605
20240728,694,94,846,17,759,107.87404583061662,112.96776285900843,538.158191310375
20240728,504,94,238,11,887,62.229775881356844,94.2739811250573,730.4962429935858
20240728,283,94,123,17,532,18.134972390486567,74.00866091949398,439.85636669001946
20240728,704,94,869,3,869,128.28484671413526,103.38882549655129,637.3263277893134
20240728,362,94,422,18,704,20.75177288629535,89.23104114407013,594.0171859696345
20240728,372,94,934,13,569,75.46327734358911,77.42287374628074,416.1138489101302
20240728,547,94,658,18,830,104.36348925323436,42.27579907513181,683.3607116716338
20240728,496,94,798,20,458,64.52245196267366,29.55081638743809,363.92673164988827
20240728,779,94,547,3,989,57.79803662990945,64.42445290055355,866.777510469537
20240728,55,94,724,19,316,38.40096310094482,44.57044447346374,233.02859242559146
20240728,857,94,343,11,179,4.455808692419396,17.3229406125666,157.221250695014
20240728,653,94,659,8,933,36.40294363730098,46.76477271010688,849.8322836525922
20240728,191,94,243,11,696,15.170318735899203,90.60094470776521,590.2287365563355
20240728,260,94,316,17,301,24.844939186818657,43.15992253299235,232.995138280189
20240728,323,94,464,10,633,59.05212863610437,84.80812580810662,489.139745555789
20240728,553,94,629,15,753,56.95385119515025,85.82100048275835,610.2251483220914
20240728,843,94,799,16,475,46.3944119807665,33.40171692582136,395.20387109341215
20240728,931,94,573,5,229,21.594529321722238,31.033103185474864,176.37236749280288
20240728,493,94,130,16,618,80.88589002597075,40.93487147592437,496.1792384981049
20240728,763,94,24,8,389,17.229717751093748,49.53844376001425,322.231838488892
20240728,42,94,55,19,941,89.14781179275707,72.64460429506994,779.207583912173
20240728,726,94,540,4,653,42.12725891363396,71.27317392545127,539.5995671609148
20240728,1000,94,277,2,826,83.27134154642019,117.41608448261913,625.3125739709607
20240728,466,94,9,17,951,123.10679132284093,120.49380057802638,707.3994080991326
20240728,625,94,178,11,811,83.23059847736427,116.25295875308255,611.5164427695531
20240728,513,94,628,20,650,44.887063576349895,81.92618929932303,523.1867471243271
20240728,102,94,461,7,392,16.499497819797824,48.24064661419472,327.25985556600745
20240728,997,94,153,2,716,51.556031781103734,41.56778675571198,622.8761814631843
20240728,9,94,332,12,774,64.50730366387965,39.276425514239584,670.2162708218807
20240728,48,94,244,6,334,7.426769776248265,43.50425966343373,283.068970560318
20240728,74,94,396,1,370,23.85907416580266,42.11071546522714,304.0302103689702
20240728,618,94,604,18,851,90.3718292528933,127.61775045824126,633.0104202888654
20240728,116,94,816,18,250,31.378350348919177,13.155645035605408,205.4660046154754
20240728,236,94,540,5,237,6.696588725519776,15.232431164437019,215.0709801100432
20240728,907,94,170,9,142,4.158164073982637,10.268003981211004,127.57383194480636
20240728,456,94,475,12,495,59.46992832835576,73.88919306094694,361.6408786106973
20240728,86,94,943,19,847,61.226284023129125,99.61291311585201,686.1608028610189
20240728,760,94,116,19,441,41.19347964950409,26.82127776739176,372.98524258310414
20240728,887,94,929,11,187,18.711977462491056,16.4381372374368,151.84988530007215
20240728,763,94,986,4,920,85.40837093658295,90.10605267071931,744.4855763926978
20240728,657,94,826,18,912,24.11888684430101,56.33279318575077,831.5483199699482
20240728,242,94,962,4,103,8.581889956077498,10.039227584436864,84.37888245948564
20240728,64,94,113,2,268,32.03820200105933,19.36307340840366,216.59872459053702
20240728,845,94,877,17,875,75.54312070885102,62.15469326289662,737.3021860282523
