DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,860,88,6,13,633,74.99781113004555,81.26085474965373,476.74133412030073
20240728,905,88,511,19,672,32.77561724566364,46.78367926299253,592.4407034913438
20240728,315,88,334,1,547,51.090206729211914,63.44585891070632,432.4639343600818
20240728,945,88,156,4,759,36.95323767084982,72.213990591446,649.8327717377042
20240728,989,88,56,15,472,41.81567080860259,42.03087439440944,388.15345479698794
20240728,411,88,454,16,659,25.85699183545276,53.17045667633085,579.9725514882164
20240728,907,88,667,18,647,78.67745752665056,85.98342469713444,482.339117776215
20240728,377,88,813,5,848,28.071583925586886,110.00385403417359,709.9245620402395
20240728,168,88,935,3,272,40.490958381084766,14.7196617818581,216.78937983705714
20240728,269,88,646,4,270,14.174324162456143,37.34886722864179,218.47680860890208
20240728,598,88,80,15,501,10.954911775710471,33.115742420509875,456.92934580377965
20240728,323,88,686,1,290,10.870920428756616,34.3908912877896,244.73818828345378
20240728,505,88,754,15,238,23.163149169272916,20.27886783088524,194.55798299984184
20240728,259,88,60,4,438,19.531944666507666,42.903303010319206,375.56475232317314
20240728,385,88,527,8,738,16.109694112101998,75.315312245719,646.574993642179
20240728,459,88,49,4,131,15.743484262043097,9.030723791373699,106.2257919465832
20240728,45,88,187,19,508,67.85751996134479,66.14989387500466,373.99258616365057
20240728,507,88,502,18,275,11.37418677509733,20.158082538144328,243.46773068675833
20240728,462,88,819,9,517,48.075941488061154,52.196075139933185,416.72798337200567
20240728,900,88,371,7,577,15.933911637312464,76.89936725057458,484.16672111211295
20240728,733,88,789,4,270,24.024726767283664,20.70949875908904,225.2657744736273
20240728,749,88,475,13,596,75.36091106405091,40.16229146655058,480.47679746939855
20240728,878,88,588,18,269,27.498105711301115,14.543568433000376,226.95832585569852
20240728,499,88,334,19,197,6.0981132580136155,20.033576118341085,170.8683106236453
20240728,387,88,914,1,795,62.086296125114856,66.6453131842452,666.26839069064
20240728,903,88,503,9,568,47.29130828698702,49.79111840359211,470.91757330942085
20240728,54,88,339,9,578,21.71591813225001,39.24286488737831,517.0412169803717
20240728,703,88,158,13,284,34.209791045553864,19.188443108707254,230.6017658457389
20240728,705,88,372,6,369,8.231368098344852,46.74731534524648,314.0213165564087
20240728,155,88,537,10,592,57.5169889230659,66.91601908438194,467.5669919925522
20240728,30,88,752,10,374,22.35393408397673,19.529409358432883,332.1166565575904
20240728,504,88,216,15,201,29.508238377057786,28.606804271708143,142.88495735123408
20240728,92,88,94,6,493,51.43231842596723,45.017706233841345,396.5499753401914
20240728,144,88,510,10,790,99.41901497110068,49.90383023888585,640.6771547900134
20240728,747,88,516,8,269,14.05189748785767,39.76888651021875,215.17921600192358
20240728,951,88,47,1,742,64.60255454003482,78.89842875009641,598.4990167098688
20240728,569,88,386,14,431,15.108540334885296,60.90182094566917,354.98963871944557
20240728,295,88,940,15,998,63.585911532482505,114.18886216637576,820.2252263011417
20240728,828,88,859,11,558,20.38257298179531,47.246078601910966,490.3713484162937
20240728,312,88,198,20,298,34.27798381465679,39.10174545115334,224.62027073418986
20240728,822,88,331,17,924,109.42977095459071,109.23051426918133,705.339714776228
20240728,927,88,629,9,309,32.18192092954363,44.68328476970163,232.13479430075475
20240728,999,88,364,6,397,49.53320207001107,31.65620599165056,315.81059193833835
20240728,500,88,233,11,550,55.92907728710907,27.70235940195657,466.36856331093435
20240728,832,88,270,10,390,15.881339051360055,43.39239953739145,330.7262614112485
20240728,325,88,369,9,120,6.9635649652725355,9.572965925426729,103.46346910930073
20240728,293,88,384,12,412,28.53805886226086,29.552645671503985,353.90929546623516
20240728,354,88,879,6,820,89.62573405799924,56.76317783332048,673.6110881086803
20240728,254,88,814,17,418,49.35037924327231,38.12662114149892,330.52299961522874
20240728,901,88,523,11,183,10.58587214478418,13.80349088226142,158.6106369729544
20240728,416,88,763,15,878,126.29527932537025,70.68615172006034,681.0185689545694
20240728,523,88,980,15,392,19.565305140716223,45.881210739039126,326.55348412024466
20240728,85,88,452,15,908,23.29742200954236,119.4938495982351,765.2087283922226
20240728,636,88,75,16,906,59.269726687274364,56.040310977927,790.6899623347987
20240728,347,88,275,5,801,18.338438026079615,87.37968141449471,695.2818805594256
20240728,839,88,583,10,858,48.442268481649045,107.96268506367639,701.5950464546745
20240728,304,88,253,6,476,38.324854092751764,27.879135834427284,409.79601007282093
20240728,214,88,538,5,558,69.86349759269045,69.97983354762505,418.1566688596845
20240728,129,88,226,8,848,42.65754996556004,102.59452330416936,702.7479267302706
20240728,245,88,74,16,549,60.023782868431695,32.41292328816216,456.56329384340614
20240728,496,88,982,10,885,53.42583009398999,56.873764595082285,774.7004053109277
20240728,698,88,275,8,659,78.6437158961109,86.1848629123874,494.1714211915017
20240728,878,88,582,1,817,122.35749525674149,111.55982344087238,583.0826813023862
20240728,97,88,773,18,111,15.77880206391737,12.42596097237562,82.79523696370701
20240728,62,88,929,12,301,43.84539885854205,25.205985903654703,231.94861523780327
20240728,879,88,649,14,338,15.658709979653334,33.797392491334975,288.5438975290117
20240728,666,88,611,17,762,102.04447606324742,58.54926335304013,601.4062605837124
20240728,628,88,532,20,527,13.5192379161668,32.59476314970798,480.8859989341252
20240728,22,88,984,15,335,15.875439429838945,28.786316342963918,290.33824422719715
20240728,632,88,732,20,507,36.02831328139112,64.57292144039259,406.3987652782163
20240728,294,88,461,10,892,121.14778816882796,89.08713858343292,681.7650732477391
20240728,178,88,168,6,679,65.94117464773691,45.2304767670881,567.828348585175
20240728,516,88,457,3,933,70.9485412037843,76.54389242528111,785.5075663709346
20240728,874,88,385,17,642,36.074089810773636,37.169524456173356,568.756385733053
20240728,849,88,455,17,511,20.73999031331428,53.256275270348404,437.00373441633735
20240728,293,88,188,12,917,99.63285168534615,48.962148759564805,768.404999555089
20240728,249,88,132,20,449,49.238523392728176,24.1133603383688,375.64811626890304
20240728,695,88,760,8,180,21.531657122631657,11.278731511639426,147.18961136572892
20240728,874,88,30,2,402,40.022327079479744,57.30939664620319,304.66827627431707
20240728,805,88,423,18,410,11.630388080770116,45.46727824550521,352.9023336737247
20240728,33,88,869,20,117,15.272685200513832,10.422396670548501,91.30491812893766
20240728,850,88,96,9,639,43.17302419142977,45.81098657142932,550.015989237141
20240728,178,88,214,17,610,25.10015508899485,58.04996009116898,526.8498848198362
20240728,555,88,639,12,905,73.88954618523262,115.38467016856767,715.7257836461997
20240728,152,88,866,3,450,47.90583987152026,51.25110948936199,350.8430506391178
20240728,963,88,921,7,747,80.55509727575047,38.01463495314126,628.4302677711082
20240728,139,88,601,6,630,84.40293129250914,40.67419759664462,504.92287111084624
20240728,946,88,356,10,641,72.75236387626863,61.22520134745367,507.0224347762777
20240728,781,88,289,18,577,47.96307056643679,37.17181260569033,491.8651168278729
20240728,543,88,629,2,647,67.19890817939977,82.73543054510114,497.0656612754991
20240728,954,88,189,1,642,76.97150330566791,81.1347223385774,483.89377435575466
20240728,472,88,945,16,343,44.77264622866637,49.66647172836208,248.56088204297154
20240728,333,88,195,20,312,25.393407605221352,16.51887350024312,270.08771889453556
20240728,200,88,985,11,600,65.11569518314137,38.5564981304439,496.32780668641476
20240728,574,88,575,4,451,65.55263071751384,66.52854544488231,318.91882383760384
20240728,655,88,194,1,918,131.9948635013787,79.86563490507291,706.1395015935484
20240728,901,88,249,14,378,30.938625955949693,56.46778340683692,290.59359063721337
20240728,890,88,404,4,756,66.61881081068209,85.06445932245337,604.3167298668645
20240728,438,88,32,7,526,75.7190660945363,58.35261211095493,391.92832179450875
20240728,605,88,377,9,742,23.33360111474626,46.64444370599661,672.0219551792571
20240728,806,88,543,17,312,29.423065894653334,35.1854774319482,247.39145667339847
20240728,87,88,11,11,306,12.939098346831202,21.77293205186009,271.2879696013087
20240728,185,88,922,19,723,35.043987656898956,88.77950108929032,599.1765112538108
20240728,931,88,888,5,210,6.976556964668379,13.927352386702497,189.09609064862912
20240728,382,88,201,1,713,49.171241840139416,53.61696129823459,610.211796861626
20240728,963,88,168,13,317,15.398488648842418,17.863444620849798,283.73806673030776
20240728,944,88,952,11,632,61.68997541780799,31.695590745381562,538.6144338368105
20240728,115,88,582,7,537,71.90072924332638,78.95273120885395,386.14653954781966
20240728,854,88,859,19,598,80.70857107228187,86.63508603354511,430.656342894173
20240728,292,88,89,12,874,36.32328043132742,74.0158564272145,763.6608631414581
20240728,988,88,107,20,867,87.68324223687948,105.80096521516936,673.5157925479512
20240728,889,88,429,10,484,38.15714385028155,28.874614156487226,416.96824199323123
20240728,487,88,926,4,351,17.203351129836232,44.899158520680814,288.89749034948295
20240728,954,88,530,12,346,24.048142238034263,45.48271082660739,276.46914693535837
20240728,498,88,719,2,504,56.69875252522735,51.73370879980932,395.5675386749633
20240728,677,88,849,16,105,6.506341381728548,10.835157842318344,87.65850077595312
20240728,607,88,180,2,836,47.287835109785334,43.63913108896725,745.0730338012474
20240728,763,88,441,2,629,63.878105936297665,76.69860805397938,488.4232860097229
20240728,67,88,209,7,694,99.17469977938838,94.79433640324868,500.03096381736293
