DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,801,12,535,15,402,24.758663697527464,21.63206937118729,355.6092669312852
20240728,13,12,21,1,319,17.591967535204308,32.75527639495717,268.6527560698385
20240728,276,12,537,10,745,25.754477842449532,47.211154590889,672.0343675666614
20240728,490,12,382,19,793,89.29007975851441,75.2345344878432,628.4753857536424
20240728,16,12,319,4,158,11.756690640278089,18.629996433838777,127.61331292588314
20240728,725,12,908,3,708,102.97406028612126,35.65920948658451,569.3667302272943
20240728,607,12,918,4,464,52.01334120003117,31.63411917187656,380.35253962809225
20240728,537,12,680,2,405,28.20643050141811,52.493927961053586,324.2996415375283
20240728,94,12,12,11,356,17.832360474971757,46.3392945876133,291.82834493741495
20240728,548,12,661,8,391,38.098077903489845,53.21827344890071,299.68364864760946
20240728,522,12,574,18,756,36.60352558189291,85.35402244922082,634.0424519688863
20240728,461,12,585,15,325,15.659556167249884,47.50753802419991,261.8329058085502
20240728,2,12,498,15,717,67.56436352553929,98.38551821805271,551.050118256408
20240728,460,12,808,6,956,28.40664532763026,48.236966942859524,879.3563877295102
20240728,673,12,937,4,855,123.22782747084219,83.62097368987003,648.1511988392878
20240728,457,12,344,8,809,21.19710021233994,88.27538872258445,699.5275110650756
20240728,582,12,258,4,458,43.35801311186965,68.22909015975972,346.41289672837064
20240728,459,12,228,19,493,31.21535930536143,24.696948834253252,437.08769186038535
20240728,881,12,208,4,301,27.114822722736932,16.824604105838596,257.0605731714245
20240728,974,12,205,14,446,43.383389532942516,37.48508956100475,365.13152090605274
20240728,791,12,271,14,620,62.15384465632513,65.43732377373381,492.40883156994107
20240728,382,12,739,1,386,44.327747935729455,27.44464060680348,314.22761145746705
20240728,719,12,460,19,722,104.2843829399991,57.219743334937824,560.4958737250631
20240728,340,12,91,13,611,16.054806149573245,34.01761817560306,560.9275756748237
20240728,525,12,968,1,555,53.49260824941068,69.77789580756107,431.72949594302827
20240728,547,12,450,4,727,38.60809264622072,95.18994745329928,593.20195990048
20240728,274,12,297,15,906,51.60467807012315,74.25662644287655,780.1386954870003
20240728,999,12,659,20,566,49.461109133712974,44.16800828537323,472.37088258091376
20240728,69,12,99,14,285,33.77603838528661,26.488135763606618,224.73582585110677
20240728,546,12,527,16,258,26.70759515077161,21.669378026776652,209.62302682245172
20240728,994,12,648,5,716,30.72726792526946,54.904905548708086,630.3678265260224
20240728,33,12,563,17,185,26.592831016171992,22.076723732569075,136.33044525125894
20240728,187,12,215,13,813,95.26864105557732,90.26882907367258,627.4625298707501
20240728,477,12,405,6,873,97.995344577436,61.559244411226565,713.4454110113375
20240728,336,12,879,9,815,120.85119956046401,106.3508284998748,587.7979719396612
20240728,147,12,996,10,498,43.060012573580465,29.21912716095584,425.72086026546367
20240728,836,12,107,3,110,4.186339567990509,9.160429578332991,96.6532308536765
20240728,770,12,215,8,823,119.32115994680683,83.3246680603268,620.3541719928664
20240728,184,12,654,10,159,6.618553033738939,14.085214696890676,138.2962322693704
20240728,284,12,379,4,263,26.24070550614446,36.00106536792852,200.75822912592702
20240728,130,12,887,1,178,8.225140838765029,25.769242151816478,144.0056170094185
20240728,178,12,518,18,994,107.12506812836155,144.2958109074141,742.5791209642243
20240728,474,12,191,3,659,13.295443926345907,96.73713790666223,548.9674181669918
20240728,848,12,19,6,854,73.64051956148207,92.85065126457805,687.5088291739398
20240728,650,12,238,15,685,36.68541759524183,91.48288982695385,556.8316925778043
20240728,812,12,544,16,505,10.324591314760442,44.2767040175163,450.3987046677233
20240728,883,12,650,10,257,12.219798391331299,35.43942255605043,209.34077905261827
20240728,365,12,84,16,263,25.79493767870998,35.48216224110395,201.72290008018606
20240728,135,12,115,5,942,58.70926584053419,111.83860053714615,771.4521336223197
20240728,394,12,133,5,879,37.3606970187383,107.56637188943121,734.0729310918305
20240728,552,12,39,2,355,43.87163429681207,42.298943207612496,268.82942249557544
20240728,160,12,747,4,868,81.975696050557,105.66202952323376,680.3622744262093
20240728,693,12,790,16,415,36.20004350141844,29.927047205836313,348.87290929274525
20240728,84,12,346,7,620,63.08889578279889,53.71348745063368,503.1976167665674
20240728,309,12,224,2,780,26.75640849587005,107.43755490133454,645.8060366027954
20240728,123,12,967,16,398,42.63572016673838,38.52061419739511,316.8436656358665
20240728,987,12,107,14,931,35.19663365663245,108.09269147794824,787.7106748654194
20240728,259,12,20,2,307,22.113636748736557,32.50705773639005,252.3793055148734
20240728,415,12,93,1,875,19.49663323403327,102.32554157371247,753.1778251922542
20240728,603,12,316,10,937,92.8107495351423,67.36473395663684,776.8245165082209
20240728,280,12,105,10,528,14.783235731195694,77.95486534162492,435.2618989271794
20240728,309,12,858,3,957,51.23226986271368,108.5023372295803,797.265392907706
20240728,754,12,564,17,443,21.444062153455356,65.73581975132079,355.82011809522385
20240728,28,12,595,17,114,10.708004185245013,14.392580417311525,88.89941539744346
20240728,890,12,985,18,601,85.1089132077722,54.88441956327321,461.0066672289546
20240728,595,12,196,20,990,134.5565992081875,80.50965345435917,774.9337473374533
20240728,794,12,960,14,978,136.8782714185283,98.41343004526797,742.7082985362038
20240728,422,12,264,10,913,91.67419640882144,68.74354735088325,752.5822562402952
20240728,23,12,950,16,769,39.446237487950604,77.36885871985518,652.1849037921942
20240728,812,12,703,2,175,7.012848590746131,14.890752391901193,153.09639901735267
20240728,934,12,280,9,671,54.27090893682846,93.09365009762325,523.6354409655482
20240728,622,12,198,10,565,47.196817852850124,56.911617493724606,460.89156465342523
20240728,123,12,626,11,650,90.08634063192585,92.21700657626769,467.69665279180646
20240728,880,12,503,19,460,62.4732551437603,44.330271199302864,353.19647365693686
20240728,627,12,688,3,743,79.307215863512,54.85579663176351,608.8369875047244
20240728,344,12,204,15,192,9.61070635488943,17.445810697187916,164.94348294792266
20240728,630,12,838,8,643,79.7241641376426,70.85221915976952,492.4236167025879
20240728,537,12,753,6,708,44.02962706889653,99.83434971144993,564.1360232196536
20240728,724,12,571,20,363,34.021503122918745,31.981540448759368,296.9969564283219
20240728,166,12,379,10,266,34.56578238912081,39.1078141008135,192.3264035100657
20240728,855,12,259,6,634,50.604996410804475,52.44537381927281,530.9496297699227
20240728,578,12,79,16,716,40.38270686403907,49.561327591184494,626.0559655447764
20240728,168,12,497,10,381,39.986610479993786,22.65153990238117,318.361849617625
20240728,57,12,733,10,344,23.2191825395783,43.44006545540129,277.3407520050204
20240728,820,12,30,3,729,68.37312350753669,41.6591182806708,618.9677582117924
20240728,206,12,11,2,908,38.22498468054907,134.45174837401947,735.3232669454314
20240728,411,12,383,14,308,16.881627431549635,17.472802925759474,273.6455696426909
20240728,82,12,331,12,547,16.37262878683153,50.871636375428025,479.7557348377404
20240728,935,12,579,10,156,23.275727910049458,16.34397239932523,116.38029969062531
