DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,367,1,755,9,393,53.96957112034819,23.842245807119415,315.1881830725324
20240728,991,1,198,2,465,29.98340782833601,37.85684682479326,397.15974534687075
20240728,200,1,215,10,725,35.35938138722635,69.0061227928861,620.6344958198875
20240728,796,1,468,18,837,94.04917084842589,62.329751620306794,680.6210775312672
20240728,941,1,655,10,278,40.44259127043699,17.08723939789846,220.47016933166455
20240728,74,1,132,12,435,48.00553109933555,24.21791081241536,362.7765580882491
20240728,450,1,859,13,765,15.817394322647216,80.2526469122027,668.9299587651501
20240728,435,1,801,19,115,14.268210881897867,14.06236449340442,86.66942462469771
20240728,273,1,116,17,502,12.582400341846391,61.70641128732816,427.7111883708254
20240728,314,1,307,20,253,36.349158358240665,33.903566583178254,182.74727505858107
20240728,428,1,922,10,770,70.51741650199973,82.97121001476236,616.5113734832379
20240728,580,1,413,12,905,57.76107365991669,120.94781573254514,726.2911106075381
20240728,657,1,344,18,420,23.52441346332746,38.65149493771257,357.82409159895997
20240728,657,1,967,4,407,49.141821008597994,22.045517798757984,335.812661192644
20240728,50,1,454,3,634,53.200347874475455,89.5004409412488,491.29921118427575
20240728,574,1,708,10,703,47.88230634847975,38.42424097365426,616.6934526778659
20240728,572,1,312,11,433,45.45329922711062,57.25825994933564,330.28844082355374
20240728,504,1,554,1,201,14.513996470142734,17.69977416733571,168.78622936252157
20240728,51,1,31,2,369,24.796818109566043,25.170473802174243,319.0327080882597
20240728,157,1,921,4,102,13.950804465243118,11.837613321261186,76.21158221349569
20240728,757,1,707,14,681,43.684115554893054,45.6560280761937,591.6598563689132
20240728,291,1,667,1,793,22.190413545339275,99.34350620944787,671.4660802452129
20240728,42,1,319,9,881,98.40198237464325,95.84410242808096,686.7539151972758
20240728,915,1,592,5,827,17.59312451849182,41.54043615160456,767.8664393299036
20240728,290,1,444,15,899,37.789671858320155,75.89589580827355,785.3144323334063
20240728,267,1,308,17,363,21.627776722521503,42.07869000311912,299.2935332743594
20240728,661,1,541,19,378,26.00601086673601,20.032013673098,331.961975460166
20240728,978,1,559,10,845,25.244993275508136,109.31330784034778,710.4416988841441
20240728,950,1,694,16,565,40.6490308885881,77.03498086579103,447.3159882456209
20240728,125,1,36,17,583,48.3508190496958,64.2940247516168,470.3551561986874
20240728,448,1,665,2,567,64.25132496985903,77.60030963442073,425.14836539572025
20240728,252,1,407,20,452,21.945344155514142,40.81961036202811,389.23504548245774
20240728,316,1,303,4,681,95.77531840512765,40.6274126169144,544.5972689779579
20240728,727,1,192,20,468,59.88349559743429,48.76147129863182,359.3550331039339
20240728,639,1,367,16,538,13.02498726800371,66.27863359086841,458.69637914112786
20240728,728,1,344,13,1000,128.4969370292686,79.25495665330186,792.2481063174296
20240728,713,1,703,15,229,9.438586421245095,28.66150367064448,190.89990990811043
20240728,118,1,266,11,522,46.24978357745911,48.62825202082697,427.1219644017139
20240728,453,1,90,10,184,12.889717613689603,22.30021179450901,148.81007059180138
20240728,224,1,1000,9,858,70.84698874018838,76.84675354273068,710.3062577170809
20240728,600,1,996,1,623,36.63859691417055,63.383161152411006,522.9782419334184
20240728,572,1,189,20,157,14.420828500890517,16.477174143282127,126.10199735582736
20240728,513,1,765,13,180,23.43430817656571,16.97955702241493,139.58613480101934
20240728,570,1,448,4,273,6.699933905207843,30.85976586538523,235.44030022940694
20240728,592,1,334,8,417,37.671262289740234,39.756300902482934,339.57243680777685
20240728,207,1,892,9,123,7.0047146010534425,17.49773406031569,98.49755133863087
20240728,665,1,513,9,855,67.70869416079708,84.06211703706369,703.2291888021392
20240728,285,1,844,13,602,86.21068543134486,73.88803816477215,441.901276403883
20240728,991,1,597,5,326,20.394518265655513,45.794278560070154,259.81120317427434
20240728,604,1,974,12,516,14.412844797515145,26.05577504427593,475.53138015820895
20240728,413,1,303,13,712,58.546638426108096,67.16205401136438,586.2913075625275
